count,dimension,median,posterior,q25,q75,seed,top2_relevance_probability
24,8,12.494255065917969,fresh,6.920956134796143,22.94080734242042,2,0.0
24,9,15.037163734436035,fresh,8.24143123626709,29.171264648437287,2,0.0
32,0,0.5434785485267639,reused,0.5051774382591248,0.5434785485267639,2,0.9999999885158349
32,1,0.858404278755188,reused,0.858404278755188,0.8906867504119873,2,0.9999983216768437
32,2,37.332794189453125,reused,7.80833625793457,37.332794189453125,2,1.251043136440187e-08
32,3,33.41305923461914,reused,6.963033199310303,33.41305923461914,2,3.0729798094130203e-10
32,4,10.246253967285156,reused,6.9821343421936035,10.246253967285156,2,2.6000224391201292e-09
32,5,9.11699104309082,reused,9.11699104309082,13.634171485900879,2,6.382064744724637e-08
32,6,18.42089080810547,reused,12.842153549194336,18.42089080810547,2,5.507630599477288e-07
32,7,11.199694633483887,reused,11.199694633483887,11.403886795043945,2,8.999301488060637e-08
32,8,14.884678840637207,reused,13.645918846130371,14.884678840637207,2,7.643392376853178e-07
32,9,26.22952651977133,reused,11.356182098388672,26.22952651977133,2,2.0547361007037448e-07
32,0,0.6425511240959167,fresh,0.5795854330062866,0.702353298664093,2,1.0000000000000002
32,1,1.7796911001205444,fresh,1.4873168468475342,2.0738444328308105,2,1.0000000000000002
32,2,95.49024963378906,fresh,54.773860931396484,171.16989135742188,2,0.0
32,3,81.47681427001953,fresh,50.60812759399414,161.9180450439453,2,0.0
32,4,81.66038513183594,fresh,42.90142822265625,146.79798889160156,2,0.0
32,5,91.74942779541016,fresh,58.063411712646484,173.83326721191406,2,0.0
32,6,104.16279602050781,fresh,55.244483947753906,183.56735229492188,2,0.0
32,7,95.24201965332031,fresh,54.73666763305664,172.2310333251953,2,0.0
32,8,77.02476501464844,fresh,39.40897750854492,137.19793701171875,2,0.0
32,9,80.4417953491211,fresh,48.18785095214844,160.18270874023438,2,0.0
40,0,0.5434785485267639,reused,0.5434785485267639,0.5434785485267639,2,0.9999999999998432
40,1,0.858404278755188,reused,0.858404278755188,0.858404278755188,2,0.9999999967751888
40,2,37.332794189453125,reused,37.332794189453125,37.332794189453125,2,1.5868652635844531e-12
40,3,33.41305923461914,reused,33.41305923461914,33.41305923461914,2,1.1661173637941495e-14
40,4,10.246253967285156,reused,10.246253967285156,10.246253967285156,2,8.094539044251765e-15
40,5,9.11699104309082,reused,9.11699104309082,9.11699104309082,2,4.997844014134558e-11
40,6,18.42089080810547,reused,18.42089080810547,18.42089080810547,2,1.5998340577172083e-09
40,7,11.199694633483887,reused,11.199694633483887,11.199694633483887,2,1.3871530499685921e-11
40,8,14.884678840637207,reused,14.884678840637207,14.884678840637207,2,1.5268080758366763e-09
40,9,26.22952651977133,reused,26.22952651977133,26.22952651977133,2,3.286899170092921e-11
40,0,0.7387826442718506,fresh,0.6656942963600159,0.8143219351768495,2,1.0000000000000002
40,1,2.1593739986419678,fresh,1.9160671234130857,2.480496406555176,2,1.0000000000000002
40,2,211.9180908203125,fresh,117.8604965209961,381.52227783203125,2,0.0
40,3,184.32345581054688,fresh,98.72201538085938,331.967041015625,2,0.0
40,4,184.10086059570312,fresh,106.63520812988281,356.5412902832031,2,0.0
40,5,202.73587036132812,fresh,116.7742691040039,378.54052734375,2,0.0
40,6,216.22994995117188,fresh,120.34835815429688,347.8426208496094,2,0.0
40,7,208.26290893554688,fresh,111.13692474365234,369.2679138183594,2,0.0
40,8,196.0113983154297,fresh,110.46432495117188,354.54071044921875,2,0.0
40,9,195.830322265625,fresh,126.9179916381836,345.13677978515625,2,0.0
