node_i,node_j,composition_key_i,composition_key_j,in_knn,in_mst
153,2067,current-nlr-pbe-gw-v1:composition:a396f773ae855dddbb3a1fe31469ed07c3f81a081af5781e2a79c4b7ea8562b2,current-nlr-pbe-gw-v1:composition:a8bdec48ad19568919b1080641e6b7882b6adea9b078f0257d28840e906fea06,1,1
153,2107,current-nlr-pbe-gw-v1:composition:a396f773ae855dddbb3a1fe31469ed07c3f81a081af5781e2a79c4b7ea8562b2,current-nlr-pbe-gw-v1:composition:5e38c5e708194b69839931276d8c2f6dee0538e76ffb268f7600d9ba5912d3d8,1,0
154,556,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:6555c51ab3ca062581bcf496a86c2aff4ae1a7a3f457d7e8429018095be4c2e8,1,0
154,630,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:cdf808db590ff69cc3fa37bd09523fa4b7042d3f07621f74bf20de67e9519e54,1,0
154,1388,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:66c3256133c788e7da362c0309628ceeb970899bf4043eac58e5b47c745ed673,1,0
154,1418,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:e3ae165124b38861e4b75920496e20b7a8469d4a9d6631d5b01d52aa00dcf675,1,0
154,1560,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:74deaf9d80c1b1b94867b38a0a348c6e4f7d5403bb8e857cdccb412b9491b5d3,1,0
154,1811,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:dfea269fee37e0f667c081af034042a49d7bbd0722b0823ceef1fa90088b1af0,1,1
154,1821,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:f3682d53b8b2f7afdd6fc4f3f9b13a81cad591ab8e32830a9a128dd0398f2955,1,0
154,1858,current-nlr-pbe-gw-v1:composition:895f84d7ca5325ac5824faeed6e851a4a4ee340b45baa21ab9c2bd9b67e94f0b,current-nlr-pbe-gw-v1:composition:ccc012f6f89a5058e78a01e142e54ad56a441bd2fdd21275218b5035757c94f7,1,0
155,172,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:83222e14eb90282adfd6d6db74a7bab2901d8b0a5f4db4da1e899d43d2bd4d4b,1,0
155,1532,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:42df435ca5be96f4095355c96941e051e19043d32c09a7e9b80de4cd207f1399,1,0
155,1544,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:a8fab85b8ea567d6475dfb994e9fc07bf85e55074fbdd65d87ce1f8df21460bb,1,0
155,1925,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:67f9c549d206d3e7eb65c0902ea0856755365f2ab0420a24fc0cbb654a291fa1,1,0
155,2057,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:6a725c03812956c8d05b150c69e4c6fa03aa98b7cdb07c0a8813a7a5af42ae00,1,0
155,2067,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:a8bdec48ad19568919b1080641e6b7882b6adea9b078f0257d28840e906fea06,1,0
155,2107,current-nlr-pbe-gw-v1:composition:9a1e59049bdfbebc9c6abb8248c4443cec26fafc29d29ed690147ca6cef8b011,current-nlr-pbe-gw-v1:composition:5e38c5e708194b69839931276d8c2f6dee0538e76ffb268f7600d9ba5912d3d8,1,0
156,157,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:53313d7158b67d86eaeb55f529c406d7bdc4bb2b6b3acc6fdf18662f128113ba,1,0
156,158,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,1,0
156,159,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:475c2f202d3bc7b51c69925c2e332da52927f2489b7fd66701585e30f4aa3caa,1,0
156,203,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:131114703113be5d5aba5a77d23d6726379a9d8867dfd1463ca47f2fefc8388d,1,0
156,1318,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:f2301a982d53dcd68cf8f441da27b54c824a4a7832ba2a68b664e67b3ea09c9e,1,0
156,1753,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:5b85592e6f6dc305a7629d8dd2803d5d65a4742a16d6ac26f097161b9aac2a66,1,0
156,1971,current-nlr-pbe-gw-v1:composition:1091ce0d05bab471e404e46d139e76b5a4041e5f7cde7c88e4b7d8a6acad657c,current-nlr-pbe-gw-v1:composition:c6b7c80f6a092448302c44b2537d521ef887cdfbf3e1273379b1d5b8c6059c38,1,0
157,159,current-nlr-pbe-gw-v1:composition:53313d7158b67d86eaeb55f529c406d7bdc4bb2b6b3acc6fdf18662f128113ba,current-nlr-pbe-gw-v1:composition:475c2f202d3bc7b51c69925c2e332da52927f2489b7fd66701585e30f4aa3caa,1,0
157,165,current-nlr-pbe-gw-v1:composition:53313d7158b67d86eaeb55f529c406d7bdc4bb2b6b3acc6fdf18662f128113ba,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,1,0
157,2007,current-nlr-pbe-gw-v1:composition:53313d7158b67d86eaeb55f529c406d7bdc4bb2b6b3acc6fdf18662f128113ba,current-nlr-pbe-gw-v1:composition:f77905b0a9355de55f9d3e3f41f392566c09cd1e626268a3cc6c2cf6e0ec04e6,1,0
158,159,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:475c2f202d3bc7b51c69925c2e332da52927f2489b7fd66701585e30f4aa3caa,1,0
158,160,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,1,0
158,165,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,1,0
158,203,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:131114703113be5d5aba5a77d23d6726379a9d8867dfd1463ca47f2fefc8388d,1,0
158,518,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:c90a2b076dfcceefd8f225cd92ae2a8de7a3cc5dea15cc4eb555f84164433057,1,0
158,1318,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:f2301a982d53dcd68cf8f441da27b54c824a4a7832ba2a68b664e67b3ea09c9e,1,0
158,1740,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:17bc8dfba7b20cfe0422c4697abd6497c7b9c6719e4ef9ec10b8483ce9ce6aab,1,0
158,1753,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:5b85592e6f6dc305a7629d8dd2803d5d65a4742a16d6ac26f097161b9aac2a66,1,1
158,1971,current-nlr-pbe-gw-v1:composition:5c70682537ae5a2735cfd589d69699da58777b10505b6a614f59cf72bdd8c678,current-nlr-pbe-gw-v1:composition:c6b7c80f6a092448302c44b2537d521ef887cdfbf3e1273379b1d5b8c6059c38,1,0
159,1318,current-nlr-pbe-gw-v1:composition:475c2f202d3bc7b51c69925c2e332da52927f2489b7fd66701585e30f4aa3caa,current-nlr-pbe-gw-v1:composition:f2301a982d53dcd68cf8f441da27b54c824a4a7832ba2a68b664e67b3ea09c9e,1,0
159,1971,current-nlr-pbe-gw-v1:composition:475c2f202d3bc7b51c69925c2e332da52927f2489b7fd66701585e30f4aa3caa,current-nlr-pbe-gw-v1:composition:c6b7c80f6a092448302c44b2537d521ef887cdfbf3e1273379b1d5b8c6059c38,1,0
160,516,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:94ba91843486278d592b382f2fbd7b2548b1cbdf15a529b17d807de4f2643d0b,1,0
160,772,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:8498ebcbe5a2326f56060dfc87ec554daee6bc02ea2abba1b7c52ce74bf012f0,1,0
160,1217,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:ba5474c2d7aafb79be58be931a4446361965ff1bf71619e30c94bb2af1028eac,1,0
160,1242,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:c95dab6aac6634a79f8a67b8df10446fff98ff346dde54672aa3d7fe5eecbac8,1,0
160,1637,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:636a5b68a8487dd9d89d2fc4a27d8a4224fe796cd39bd6850588fc141b83dd85,1,0
160,1740,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:17bc8dfba7b20cfe0422c4697abd6497c7b9c6719e4ef9ec10b8483ce9ce6aab,1,1
160,1741,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:e0daca02c51548b7c37a775852f0fac229e8d632654938ef0cab45d948ddd536,1,0
160,1743,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:352ced27af2d25409371819b12491a9445fe8a3e0cdf161ed3bfb622927bd2f0,1,0
160,1744,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:9b4c40a21684bf4143329141e620683e921837405c72c8150ebc4c3cf82fbd08,1,0
160,1753,current-nlr-pbe-gw-v1:composition:847ded9d1963871957cb297f9149bd0b69e715be837b5cce71954cde3883bdb3,current-nlr-pbe-gw-v1:composition:5b85592e6f6dc305a7629d8dd2803d5d65a4742a16d6ac26f097161b9aac2a66,1,0
161,167,current-nlr-pbe-gw-v1:composition:1309a50a738efe50ac1fffed3fba6f9aa34b6c862dcae18e8f9a58620da77f4f,current-nlr-pbe-gw-v1:composition:2e302b9f51f6ebe8e3958ba8ca4f495af3115200a7f175a2bb353c8ec016fec5,1,1
161,222,current-nlr-pbe-gw-v1:composition:1309a50a738efe50ac1fffed3fba6f9aa34b6c862dcae18e8f9a58620da77f4f,current-nlr-pbe-gw-v1:composition:7dbef071f6d187428187d5b67107563a0606c0f2ab9ae64b593f016d9108a46f,1,0
161,287,current-nlr-pbe-gw-v1:composition:1309a50a738efe50ac1fffed3fba6f9aa34b6c862dcae18e8f9a58620da77f4f,current-nlr-pbe-gw-v1:composition:cb76f23ba7f8260a8b9ee76df6edbd3abf8d5305c0aba30d43f8dc49f2dd5b71,1,0
161,825,current-nlr-pbe-gw-v1:composition:1309a50a738efe50ac1fffed3fba6f9aa34b6c862dcae18e8f9a58620da77f4f,current-nlr-pbe-gw-v1:composition:cdb4810fb71100957fec36b74621851c0adc2b977262988855f6bb9868f4eff8,1,0
161,1986,current-nlr-pbe-gw-v1:composition:1309a50a738efe50ac1fffed3fba6f9aa34b6c862dcae18e8f9a58620da77f4f,current-nlr-pbe-gw-v1:composition:c56c7999dbef9fc0410aef99bb182fe2702ca659f6433cbff7042c6dadc032e1,1,0
162,169,current-nlr-pbe-gw-v1:composition:ec0f0b4ca4cb649b6b6eeb4d1b3424e685b9d22ab1b6722f765e25d361f5fbc4,current-nlr-pbe-gw-v1:composition:437d91745324bc6924d6d217763eacf42f758e36af8e6571f294c4e37122d447,1,0
162,173,current-nlr-pbe-gw-v1:composition:ec0f0b4ca4cb649b6b6eeb4d1b3424e685b9d22ab1b6722f765e25d361f5fbc4,current-nlr-pbe-gw-v1:composition:08028c005fdc59ec29aa7da73b23d9e6f94eee944ecc226ae24cd1d52e28baaa,1,0
162,175,current-nlr-pbe-gw-v1:composition:ec0f0b4ca4cb649b6b6eeb4d1b3424e685b9d22ab1b6722f765e25d361f5fbc4,current-nlr-pbe-gw-v1:composition:e0c9b8ab9ba0a2646573d3ea1a846b45ad9646591fcd310134cd755a700b730b,1,0
162,177,current-nlr-pbe-gw-v1:composition:ec0f0b4ca4cb649b6b6eeb4d1b3424e685b9d22ab1b6722f765e25d361f5fbc4,current-nlr-pbe-gw-v1:composition:9e43dbea00c748b36c05a31937743311a1ef54006acd9a442239ab52f4f82508,1,0
163,167,current-nlr-pbe-gw-v1:composition:4afc9db52a2e157d9bd798661395d2c9cf0bf88a93b782588f1742b03ae9aac6,current-nlr-pbe-gw-v1:composition:2e302b9f51f6ebe8e3958ba8ca4f495af3115200a7f175a2bb353c8ec016fec5,1,0
163,643,current-nlr-pbe-gw-v1:composition:4afc9db52a2e157d9bd798661395d2c9cf0bf88a93b782588f1742b03ae9aac6,current-nlr-pbe-gw-v1:composition:775f4a0c029ed3f704bc080a4c285da1e1d6ea78126fa362bb4296a5a89feebe,1,0
163,1362,current-nlr-pbe-gw-v1:composition:4afc9db52a2e157d9bd798661395d2c9cf0bf88a93b782588f1742b03ae9aac6,current-nlr-pbe-gw-v1:composition:581d8cb143f97cb7994f38a5517653946901f0714c8fe224a65c3a1ac4474df8,1,0
163,1439,current-nlr-pbe-gw-v1:composition:4afc9db52a2e157d9bd798661395d2c9cf0bf88a93b782588f1742b03ae9aac6,current-nlr-pbe-gw-v1:composition:d72581efe9b5651f45b651ba4fba03112628f6d96c69b959af877873522b2cdb,1,0
164,165,current-nlr-pbe-gw-v1:composition:d9ae1ce9c5702c157fb7cc054c5351c1c05c7e04f4d37933bbe08bc541035fde,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,1,0
164,578,current-nlr-pbe-gw-v1:composition:d9ae1ce9c5702c157fb7cc054c5351c1c05c7e04f4d37933bbe08bc541035fde,current-nlr-pbe-gw-v1:composition:9ccd14ee0e21e9e0aab661c6eac0ab9d78fd2e1b38cb7fb9413b0edabca1b366,1,0
164,1564,current-nlr-pbe-gw-v1:composition:d9ae1ce9c5702c157fb7cc054c5351c1c05c7e04f4d37933bbe08bc541035fde,current-nlr-pbe-gw-v1:composition:85463a59285b6d732f62a02d2442f6db39c758957c439b8e5c329300c3dff874,1,0
164,1583,current-nlr-pbe-gw-v1:composition:d9ae1ce9c5702c157fb7cc054c5351c1c05c7e04f4d37933bbe08bc541035fde,current-nlr-pbe-gw-v1:composition:9370e081c3791467fd9d0c0caaf0b2fd5c58a42c74cc4f559bebe1996b51092c,1,0
164,1588,current-nlr-pbe-gw-v1:composition:d9ae1ce9c5702c157fb7cc054c5351c1c05c7e04f4d37933bbe08bc541035fde,current-nlr-pbe-gw-v1:composition:04367c9d31d3b43852a1176130e5344022782ce3f9a83249ea902a31912b38fa,1,0
165,1617,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,current-nlr-pbe-gw-v1:composition:3812b4028fdfb40f40c8f33da03f9166b4fcdd6f0acf480d7d38ff5c4b85ed79,1,0
165,1629,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,current-nlr-pbe-gw-v1:composition:a4a8fb1d059e777db8da088af05fd67a06b13274078e2debbc62cf72c1405e66,1,0
165,1646,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,current-nlr-pbe-gw-v1:composition:edb8aef10035d9469e93cb3ea9c0cb7bffce9b8477977d173e078b73ce05d817,1,0
165,1671,current-nlr-pbe-gw-v1:composition:052ce3e8a18a55c076bc1521826b2edb2feb9a7e8553fe900b9d444a51435a9a,current-nlr-pbe-gw-v1:composition:fc7ed4e018efbb823dccd510dad665630474ae7b61a0965ca8eb45efcb3fabb9,1,0
166,171,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:801b5bf89aa78c08bf434860a12ba2b7f0af3b08eb66e3c7ff0a8e5b72456d65,1,1
166,632,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:36728caab778a44b8b885b804e29c606a7fb9a92f64c6fea38504e455c707425,1,0
166,1134,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:bd9e0cdd9b06b98948dde778f30f3e1938d9e399d7e684765863966a6cd36ed6,1,1
166,1149,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:c04466653429d295084f3c006e38228c0409bffc82018036eea04b8184b8ae80,1,0
166,1298,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:b6a73d29379ac4ff6430f94b3469d5433940281b853dd0919be9ab622d61736c,1,0
166,1603,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:87639e7dc8b4e6d4d0f9e2ca78a55a71ee5edaf6be10842536e65f02742053ed,1,0
166,1604,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:a74246f6df9df818ad7668821ff0f165fa7d2e06089a22dc50486e2e017e3b01,1,0
166,1639,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:47299126f2a6b35076871d0121b236501af71a8f4a4ec00f8e7f5b23de313b82,1,0
166,1797,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:41f23ca406a1edb6e60887dd69b6783e1373c7cef38f141bbe5eed69d37425b4,1,0
166,1850,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:61783b3b973edaa53f3cafe958a3a60ae4de401e51be3e67a394c477dd47e340,1,0
166,1854,current-nlr-pbe-gw-v1:composition:7b77de27c5c2a193d680e57d30ceaf34767459980a734c18b8b145d659c383a6,current-nlr-pbe-gw-v1:composition:83a5a938dfb8a4238faea55418f945394a6a2d5ecd1e33357b45adcaf99507d8,1,0
167,631,current-nlr-pbe-gw-v1:composition:2e302b9f51f6ebe8e3958ba8ca4f495af3115200a7f175a2bb353c8ec016fec5,current-nlr-pbe-gw-v1:composition:34ab63d0c6580eae79c8c9ab40994c15bed072fc6d674ee6825d267058f95255,1,0
167,643,current-nlr-pbe-gw-v1:composition:2e302b9f51f6ebe8e3958ba8ca4f495af3115200a7f175a2bb353c8ec016fec5,current-nlr-pbe-gw-v1:composition:775f4a0c029ed3f704bc080a4c285da1e1d6ea78126fa362bb4296a5a89feebe,1,0
168,176,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:7c077a7d006a30e92cea71dd1ca16388eef8ae97e0c42f07084a9f3473c24b44,1,1
168,425,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:918ba008350805c9a15a8b0f7dd5cec766e9328d9a42ad647da866463300c001,1,0
168,623,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:541550a98039b5b1ea145b73ee19e66ba00c698a5a61a134df05af458f744e5c,1,0
168,624,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:ce9114c8e99c882bb467ff85c1999fc130f1962367816166b72e1042e664c10b,1,0
168,632,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:36728caab778a44b8b885b804e29c606a7fb9a92f64c6fea38504e455c707425,1,0
168,1188,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:4a28092f78d6d96eec29726b64202ffcfc0ed7adf5127b667d5fea77596673d6,1,0
168,1290,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:e255175a10cf6c88a09f8edbe92c9c528dd9d9724b52bd0a0ce7973ee4450195,1,0
168,1320,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:ef9d17208b646cc2c09d363f3adf5b6bd81cddb3c491ee0f0bb9b9b45f5d44df,1,0
168,1467,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:668b50006c3ae0202196c67ef19685f3dcf3f3489438a4c2e11494b8dd0011c2,1,0
168,1924,current-nlr-pbe-gw-v1:composition:d9b45de921fa293016a2aae0206d4b4d1ae86dd14682faf38cabd5ffedd27147,current-nlr-pbe-gw-v1:composition:e603ddf349ab0319c6d1012ec1b5a340f0e4b814f2d946b29d40171057418d67,1,1
169,173,current-nlr-pbe-gw-v1:composition:437d91745324bc6924d6d217763eacf42f758e36af8e6571f294c4e37122d447,current-nlr-pbe-gw-v1:composition:08028c005fdc59ec29aa7da73b23d9e6f94eee944ecc226ae24cd1d52e28baaa,1,0
169,175,current-nlr-pbe-gw-v1:composition:437d91745324bc6924d6d217763eacf42f758e36af8e6571f294c4e37122d447,current-nlr-pbe-gw-v1:composition:e0c9b8ab9ba0a2646573d3ea1a846b45ad9646591fcd310134cd755a700b730b,1,0
169,177,current-nlr-pbe-gw-v1:composition:437d91745324bc6924d6d217763eacf42f758e36af8e6571f294c4e37122d447,current-nlr-pbe-gw-v1:composition:9e43dbea00c748b36c05a31937743311a1ef54006acd9a442239ab52f4f82508,1,0
170,1599,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:60af5f44dc71fe9c80a5ce73745975de759a497de60f93bba9e55b302db5c502,1,0
170,1788,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:b5632ea0221c06796eeacc6d45fe560365ad23b2c63336813464ce81b43fb547,1,0
170,1789,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:6b360cc69310ccedaac9a334d47160abc0cc1723b4dd8476f08e3dbd503873d2,1,0
170,1790,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:4cad76884989e7bbf8b68ec0931883a44468700e325fa6afc5db0089f108476c,1,0
170,1798,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:4439898d59cc0f28048f760cfbf6cec41d50cbb6ccb222640a711aa249b3f3c0,1,0
170,1799,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:dfb1758a9646bcd4cd5ea80759b64143aaac894741d2e2ad7d540be80450d448,1,0
170,1802,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:8f617b4042ab3181eb97024d28ca3fc15a093d5f124513332b16b021f47318de,1,0
170,1832,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:a2b6f47c903b41bc9b2f079c1ead21012e22c865e495db034ea591f1c900878d,1,1
170,1835,current-nlr-pbe-gw-v1:composition:a5b9c094652b90ae9a81a993ecd2f5f182b7b9dedbb1f4929ea12a4da19e0697,current-nlr-pbe-gw-v1:composition:603bc73d3f206f03d325fa172a5817cf81ebdbad75cfeacd95a53189e94415f4,1,0
