absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.03625282004818836,1909,8,16,False,0.11214398134654935,random_equal,0.08392153056163623,0.25960172326920283,True,0.18803514264491034,10,8,0.028806895995286033,0,0.9615540505925538,365,0.8737864077669902,0.2242879626930987
0.06250583959478762,5,8,16,False,0.14418579022718991,random_equal,0.1446945567506778,0.33377519831617813,True,0.2258657408595922,11,8,0.03379966810975756,0,0.8787746554858163,365,0.8640776699029126,0.28837158045437983
0.09300509102248317,1805,8,16,False,0.13117762800144864,random_equal,0.2152971707650953,0.3036626475593765,True,0.1693501649804141,12,8,0.027108938902061733,0,0.9044695701861849,365,0.8446601941747572,0.2623552560028973
0.055429145828410575,1205,8,16,False,0.17896982397905883,random_equal,0.12831274227663306,0.4142966404463147,True,0.3025105021297071,13,8,0.03625078685728714,0,0.919916945042776,365,0.8446601941747572,0.35793964795811767
0.03625282004818836,1909,8,16,False,0.1164578504819076,random_equal,0.08392153056163623,0.26958788434579356,True,0.19666288091562684,14,8,0.023138959592414014,0,0.9564770621788949,365,0.912621359223301,0.2329157009638152
0.055429145828410575,1205,8,16,False,0.11887331962074657,random_equal,0.12831274227663306,0.27517944568878194,True,0.18231749341308257,15,8,0.022201176195130526,0,0.949491240149138,365,0.8058252427184466,0.23774663924149314
0.048767546611205914,1145,8,16,False,0.20749999828400978,random_equal,0.11289182877106564,0.4803410444865846,True,0.36623244995681364,16,8,0.039606571851094695,0,0.8205457921696109,365,0.7184466019417476,0.41499999656801956
0.03970495554057252,725,8,16,False,0.24111310180358392,random_equal,0.09191286734155946,0.5581519041808044,True,0.4425212480665953,17,8,0.04017521691995017,0,0.8760419588226281,365,0.6893203883495146,0.48222620360716784
0.03625282004818836,1909,8,16,False,0.13212552685337126,random_equal,0.08392153056163623,0.30585693540692116,True,0.22799823365855415,18,8,0.023900041067735113,0,0.9194173765097264,365,0.7864077669902912,0.2642510537067425
0.04523836112295093,1229,8,16,False,0.11196981870188405,random_equal,0.10472212921620097,0.2591985547518973,True,0.17870127628081717,19,8,0.023893327368757322,0,0.9315107082638344,365,0.8640776699029126,0.2239396374037681
0.03611267730853912,277,8,16,False,0.15389385631674263,random_equal,0.08359711460743371,0.3562483676846807,True,0.27167503532494613,20,8,0.02596096899138392,0,0.9381014156657853,365,0.8543689320388349,0.30778771263348526
