method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,1,5,1,10,0,[2],0,"[0.23292313784833002, 0.004034086289536326, null, 0.01243573042305981, 0.2101547081490316, 5.288696153880556e-05, 1.733440770821911e-05, 0.021861056498508405, 0.19022478208738625, 0.06942731523085335, 0.01244756749515203, 0.004022249217444106, 0.0513967805929266, 0.15877526196381322, 0.007975129006238823, 0.013938814453808386, 0.18903029001090085, 0.06575390433593757, 3.390694477678874e-05, 0.004017513752467757, 0.015133306530293768, 0.011648539901154616, 0.17118892251418846, 0.05140151605790295]",-0.00024541355292251224,1.4978947406729586,0.0001363532283704372,1.4977856803484064,0.05,activate_factor,8192,16384,16383.455925275837,0.999966792314199,2,9.190204153242121e-12,5.91604361955254,1693.2744101965727,16389,0.01007437496446073,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,2,10,16,"[0, 2]",7,"[null, 0.000607641006676696, null, 0.010406533637651042, 0.2099803645232231, 6.590069365333508e-05, 3.230912128430358e-05, 0.2304830515630926, 0.016343469696288384, 0.012102292639499003, 0.010402449968468178, 0.0006117246758595609, 0.051353859790492465, 0.15865881385401495, 0.05678369831032745, 0.17376525394641848, 0.18782145352682056, 0.06486047882210569, 3.217895636684962e-05, 0.0006077711715941499, 0.0022872701158863024, 0.004025512127720761, 0.16902908486611629, 0.05135781329475788]",-8.381263772445833e-05,1.411618926308318,0.00011181787118339729,1.411646931541777,0.05,activate_factor,8192,16384,16382.812706149265,0.9999275333343057,2,2.0060531014109984e-10,5.91604361955254,1693.2744101965727,49167,0.010346708819270134,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,3,10,5,"[0, 2, 7]",22,"[null, 0.016505022704723746, null, 0.05649566756721475, 0.21399709730952676, 6.718262371378764e-05, 1.6337364715059416e-05, null, 0.0709540376438762, 0.19059834996263475, 0.056483724052431884, 0.016516966219506605, 0.05233818106702488, 0.16167525360721693, 0.00115823772006616, 0.0009426790224601262, 0.009634040521313758, 0.014421313817878846, 2.5914809201249325e-05, 0.016495445260237555, 0.06226267614502256, 0.17733527386482206, 0.21813306285044756, 0.05235970202629393]",-0.00011875063933605387,1.3884161661603294,0.0001460295254408501,1.3884434450464342,0.05,activate_factor,8192,16384,16382.165131386537,0.999888008507479,2,2.0060531014109984e-10,5.91604361955254,1693.2744101965727,98334,0.010939624859020114,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,4,5,4,"[0, 2, 7, 22]",8,"[null, 0.062379415919394214, null, 0.06261126949287706, 0.005461122754703115, 3.423977675799447e-05, 5.318693537372821e-06, null, 0.25802136897426137, 0.25671446580449403, 0.06261774528869345, 0.0623729401235778, 0.0013413720796917538, 0.0041250693685487335, 0.0019613325302360136, 0.002139192773228087, 0.02472749445318531, 0.023251448961793455, 3.56408238638769e-05, 0.06234909378906771, 0.23543306729430416, 0.23542434937293655, null, 0.0013652184142018472]",-0.00016009979806404418,1.3623711666893539,8.963520647727986e-05,1.362300702097767,0.05,activate_factor,8192,16384,16381.351425986302,0.9998383438712343,2,2.0060442196268014e-10,5.91604361955254,1693.2744101965727,163890,0.011096624890342355,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,5,16,5,"[0, 2, 7, 8, 22]",16,"[null, 0.016541276144298796, null, 0.04657899983567729, 0.004065625659566197, 3.356800182975904e-05, 1.945363881567164e-05, null, null, 0.19613635583016084, 0.0465761140707632, 0.01654416190921288, 0.0009963572542399234, 0.003088722044141945, 0.05779186818273989, 0.17467081851509583, 0.1971183413001123, 0.07877083035591025, 3.430089692956078e-05, 0.016526428886184906, 0.062405476714245914, 0.17515739365699046, null, 0.0010140902772678973]",-1.831555320568185e-05,1.0940701831741835,0.00011623827449656767,1.0941681058954744,0.05,activate_factor,8192,16384,16378.36388311846,0.9996559987254919,3,3.4368588162046743e-13,5.91604361955254,1693.2744101965727,245845,0.011517625069245696,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,6,16,5,"[0, 2, 7, 8, 16, 22]",9,"[null, 0.016541276144298796, null, 0.04657899983567729, 0.004065625659566197, 3.356800182975904e-05, 1.945363881567164e-05, null, null, 0.19613635583016084, 0.0465761140707632, 0.01654416190921288, 0.0009963572542399234, 0.003088722044141945, 0.05779186818273989, 0.17467081851509583, null, 0.07877083035591025, 3.430089692956078e-05, 0.016526428886184906, 0.062405476714245914, 0.17515739365699046, null, 0.0010140902772678973]",-0.000150200863263966,0.8969518418740712,0.00014614211976283426,0.89694778313057,0.05,activate_factor,8192,16384,16374.015873373588,0.9993906172713372,3,5.329348073956908e-13,5.91604361955254,1693.2744101965727,344191,0.011221041902899742,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,7,16,9,"[0, 2, 7, 8, 9, 16, 22]",4,"[null, 0.00041578312580757744, null, 0.0035476612293936396, 0.20938281166838404, 3.2253303582785556e-05, 3.224897707587841e-05, null, null, null, 0.0035381994560222856, 0.00042524489917893153, 0.15803109491620904, 0.0513839657292509, 0.05673296320849164, 0.173752715707366, null, 0.06468780511126127, 2.4138051204888028e-05, 0.0004238940516785678, 0.0015628738790905757, 0.0019290371624710585, null, 0.1580324457637094]",-0.00011878289998779645,0.8839351362401786,0.00010351306443783187,0.8839198664046286,0.05,activate_factor,8192,16384,16372.687919807657,0.9993095654179478,3,3.3883800713147005e-13,5.91604361955254,1693.2744101965727,458928,0.012072624871507287,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,8,16,3,"[0, 2, 4, 7, 8, 9, 16, 22]",15,"[null, 0.1539989274427012, null, 0.004572349191442068, null, 2.0599523160947398e-05, 2.847599159719733e-05, null, null, null, 0.0046220590424355355, 0.15394921759170774, 0.00011022935138614023, 0.0003210500053323432, 0.056942432314501835, 0.17406926728641683, null, 0.0670286145310248, 7.991217086489273e-05, 0.1539474912634335, 0.04735707553557236, 0.01713090343494339, null, 0.00011195567966036756]",-7.964998428824905e-05,0.8342905603561812,0.00011357902953932185,0.8343244894014323,0.05,activate_factor,8192,16384,16372.1938461818,0.9992794095569947,3,5.392773358946223e-13,5.91604361955254,1693.2744101965727,590056,0.011974416906014085,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,9,1,3,"[0, 2, 4, 7, 8, 9, 15, 16, 22]",17,"[null, 0.15591949177666317, null, 0.007813340509711223, null, 7.392786576438066e-06, 1.4705757723443542e-05, null, null, null, 0.007910510570409559, 0.15582232171596486, 0.00017895509642869135, 0.0005188015645644871, 0.012308829428040631, null, null, 0.1760175454443403, 0.00011484557162987832, 0.15581935196275676, 0.054355289599203375, 0.029304646069815195, null, 0.0001819248496367914]",-4.286531766309597e-05,0.7562879527034647,8.970408272754548e-05,0.7563347914685291,0.05,activate_factor,8192,16384,16373.585122659273,0.9993643263341841,3,4.4075854077618715e-13,5.91604361955254,1693.2744101965727,737575,0.011820750078186393,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,10,9,3,"[0, 2, 4, 7, 8, 9, 15, 16, 17, 22]",23,"[null, 0.15377081612225704, null, 0.007630144514722122, null, 2.056675497442648e-05, 2.5299573288159935e-05, null, null, null, 0.007665418511658326, 0.15373554212532084, 0.1581292882898877, 0.05163273344364328, 0.0002580667499923031, null, null, null, 6.348517797461968e-05, 0.15373263051757058, 0.04648987872955328, 0.01721230867752532, null, 0.15813219989763797]",-6.58910831395346e-05,0.908498379086006,8.050570457427424e-05,0.9085129937074407,0.05,activate_factor,8192,16384,16371.986021838617,0.9992667249657359,3,5.551670234638095e-13,5.91604361955254,1693.2744101965727,901485,0.01180766592733562,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,11,16,3,"[0, 2, 4, 7, 8, 9, 15, 16, 17, 22, 23]",1,"[null, 0.1539989274427012, null, 0.004572349191442068, null, 2.0599523160947398e-05, 2.847599159719733e-05, null, null, null, 0.0046220590424355355, 0.15394921759170774, 0.00011022935138614023, 0.0003210500053323432, 0.056942432314501835, null, null, null, 7.991217086489273e-05, 0.1539474912634335, 0.04735707553557236, 0.01713090343494339, null, null]",-5.4072274167786306e-05,0.5930807228590791,8.73451919272228e-05,0.5931139957768385,0.05,activate_factor,8192,16384,16371.294554938753,0.999224521175461,3,5.219713550275173e-13,5.91604361955254,1693.2744101965727,1081786,0.012407083995640278,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,12,3,6,"[0, 1, 2, 4, 7, 8, 9, 15, 16, 17, 22, 23]",10,"[null, null, null, 0.15864843208455714, null, 1.2002845355749892e-05, 1.2085831022875578e-05, null, null, null, 0.15864976562501898, 0.15800418746222555, 0.0033952316401522453, 0.010439847799309102, 0.0005252592509909007, null, null, null, 7.385491977768657e-05, 0.1579437519139326, 0.06241096630489045, 0.06252870827124468, null, null]",-0.00010506955316735682,0.772644093948478,0.00010525959253474175,0.7726442839878453,0.05,activate_factor,8192,16384,16371.087367993807,0.9992118754879032,3,4.681810494844285e-13,5.91604361955254,1693.2744101965727,1278478,0.01378187513910234,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,13,3,4,"[0, 1, 2, 4, 7, 8, 9, 10, 15, 16, 17, 22, 23]",20,"[null, null, null, 0.020604618848641818, null, 2.1271298089182827e-05, 1.4341046318898504e-05, null, null, null, null, 0.19977799580607267, 0.00045524417683797026, 0.001357397329739131, 0.0011118966619979589, null, null, null, 8.125209779920884e-05, 0.1997701561663163, 0.2203846661156306, 0.07739785915088945, null, null]",-0.00018341187175199082,0.7209766986983331,0.0001301809017919538,0.7209234677283731,0.05,activate_factor,8192,16384,16370.129662899293,0.9991534218078182,3,3.8491432263754177e-13,5.91604361955254,1693.2744101965727,1491561,0.013137958012521267,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,14,3,5,"[0, 1, 2, 4, 7, 8, 9, 10, 15, 16, 17, 20, 22, 23]",21,"[null, null, null, 0.05066148312100578, null, 2.1881453221399957e-05, 1.2504235027953165e-05, null, null, null, null, 0.1698544591353548, 0.0010945506279185658, 0.0033374897585343338, 0.0013169717242405342, null, null, null, 7.364802369929243e-05, 0.16983516535207693, null, 0.19044066517204475, null, null]",-0.00013999020313961255,0.5866488186031242,0.00020859019566367906,0.5867174185956483,0.05,activate_factor,8192,16384,16371.1982960617,0.9992186459998597,3,4.954370247389761e-13,5.91604361955254,1693.2744101965727,1721035,0.01290529198013246,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,15,3,10,"[0, 1, 2, 4, 7, 8, 9, 10, 15, 16, 17, 20, 21, 22, 23]",13,"[null, null, null, 0.014489016922979528, null, 5.421414504497601e-05, 2.5359717496585104e-05, null, null, null, null, 0.15392202190200147, 0.0514520531641711, 0.1589075815684073, 0.0003088018518281056, null, null, null, 7.152608313658127e-05, 0.15391650763748616, null, null, null, null]",-0.00011874055395484633,0.5331470829925519,6.960255442412445e-05,0.5330979449930211,0.05,activate_factor,8192,16384,16368.940189656087,0.9990808221225639,3,5.270228697895618e-13,5.91604361955254,1693.2744101965727,1966900,0.013507833005860448,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,16,3,6,"[0, 1, 2, 4, 7, 8, 9, 10, 13, 15, 16, 17, 20, 21, 22, 23]",3,"[null, null, null, 0.15864843208455714, null, 1.2002845355749892e-05, 1.2085831022875578e-05, null, null, null, null, 0.15800418746222555, 0.0033952316401522453, null, 0.0005252592509909007, null, null, null, 7.385491977768657e-05, 0.1579437519139326, null, null, null, null]",-0.00012292882028915446,0.47861480594801475,9.243468414978961e-05,0.4785843118118754,0.05,activate_factor,8192,16384,16368.14060621115,0.9990320194220672,3,5.291322935363496e-13,5.91604361955254,1693.2744101965727,2229156,0.01389270811341703,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,17,16,3,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 13, 15, 16, 17, 20, 21, 22, 23]",11,"[null, null, null, null, null, 2.0599523160947398e-05, 2.847599159719733e-05, null, null, null, null, 0.15394921759170774, 0.00011022935138614023, null, 0.056942432314501835, null, null, null, 7.991217086489273e-05, 0.1539474912634335, null, null, null, null]",-3.0836714768315215e-05,0.36507835820665224,0.0001093254682272103,0.36515684696011114,0.05,activate_factor,8192,16384,16367.24439087955,0.9989773187792694,3,5.024386668436159e-13,5.91604361955254,1693.2744101965727,2507803,0.013894417090341449,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,18,15,9,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 15, 16, 17, 20, 21, 22, 23]",14,"[null, null, null, null, null, 3.132191139796096e-05, 6.46000020810125e-05, null, null, null, null, null, 0.15803333658022625, null, 0.16049538654096882, null, null, null, 5.775804078950886e-05, 0.0003370913613446316, null, null, null, null]",-7.849581251197492e-05,0.3190194944368082,8.034133832367536e-05,0.31902133996261994,0.05,activate_factor,8192,16384,16369.072690650006,0.999088909341431,3,3.128608483393691e-13,5.91604361955254,1693.2744101965727,2802841,0.01430220901966095,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,1,5,19,16,9,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 20, 21, 22, 23]",12,"[null, null, null, null, null, 3.2253303582785556e-05, 3.224897707587841e-05, null, null, null, null, null, 0.15803109491620904, null, null, null, null, null, 2.4138051204888028e-05, 0.0004238940516785678, null, null, null, null]",-5.929393463493459e-05,0.1585436292997512,4.833075694369805e-05,0.15853266612205996,0.05,activate_factor,8192,16384,16367.302074907753,0.9989808395329439,3,5.206390873979672e-13,5.91604361955254,1693.2744101965727,3114270,0.014952625147998333,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
